"studentnummer","sexe","etniciteit","huiswerk","schooltype","wiskundetoets","voldoende"
0,"vrouw","blank",4,"prive katholiek",67.6900024414062,"wiskundetoets WEL gehaald"
4,"man","blank",4,"prive katholiek",70.0400009155273,"wiskundetoets WEL gehaald"
46,"vrouw","blank",4,"prive katholiek",51.4099998474121,"wiskundetoets niet gehaald"
59,"vrouw","blank",4,"prive katholiek",67.7600021362305,"wiskundetoets WEL gehaald"
90,"man","blank",4,"prive katholiek",70.0400009155273,"wiskundetoets WEL gehaald"
96,"vrouw","blank",4,"prive katholiek",66.5100021362305,"wiskundetoets WEL gehaald"
12,"vrouw","blank",4,"prive katholiek",53.7000007629395,"wiskundetoets niet gehaald"
74,"man","blank",4,"prive katholiek",57.1599998474121,"wiskundetoets WEL gehaald"
26,"vrouw","blank",4,"prive katholiek",46.7799987792969,"wiskundetoets niet gehaald"
85,"vrouw","blank",4,"prive katholiek",61.7999992370605,"wiskundetoets WEL gehaald"
89,"man","blank",4,"prive katholiek",64.3000030517578,"wiskundetoets WEL gehaald"
39,"man","blank",4,"prive katholiek",58.4099998474121,"wiskundetoets WEL gehaald"
79,"vrouw","blank",4,"prive katholiek",63.0499992370605,"wiskundetoets WEL gehaald"
89,"vrouw","blank",4,"prive katholiek",39.560001373291,"wiskundetoets niet gehaald"
34,"man","blank",4,"prive katholiek",57.0800018310547,"wiskundetoets WEL gehaald"
52,"man","blank",4,"prive katholiek",60.689998626709,"wiskundetoets WEL gehaald"
89,"vrouw","blank",4,"prive katholiek",52.5900001525879,"wiskundetoets niet gehaald"
72,"man","blank",4,"prive katholiek",50.1599998474121,"wiskundetoets niet gehaald"
1,"man","zwart",4,"prive openbaar (geen religie)",54.8800010681152,"wiskundetoets niet gehaald"
5,"man","blank",4,"prive openbaar (geen religie)",58.4099998474121,"wiskundetoets WEL gehaald"
58,"man","blank",4,"prive openbaar (geen religie)",57.3800010681152,"wiskundetoets WEL gehaald"
64,"man","blank",4,"prive openbaar (geen religie)",71.2200012207031,"wiskundetoets WEL gehaald"
99,"vrouw","blank",4,"prive openbaar (geen religie)",70.0400009155273,"wiskundetoets WEL gehaald"
2,"man","blank",4,"prive openbaar (geen religie)",58.6300010681152,"wiskundetoets WEL gehaald"
16,"man","blank",4,"prive openbaar (geen religie)",63.1199989318848,"wiskundetoets WEL gehaald"
50,"vrouw","blank",4,"prive openbaar (geen religie)",67.9800033569336,"wiskundetoets WEL gehaald"
56,"vrouw","Aziatisch",4,"prive openbaar (geen religie)",67.7600021362305,"wiskundetoets WEL gehaald"
77,"vrouw","blank",4,"prive openbaar (geen religie)",62.6800003051758,"wiskundetoets WEL gehaald"
18,"vrouw","blank",4,"prive openbaar (geen religie)",60.689998626709,"wiskundetoets WEL gehaald"
32,"man","blank",4,"prive openbaar (geen religie)",68.2799987792969,"wiskundetoets WEL gehaald"
31,"vrouw","blank",4,"prive openbaar (geen religie)",71.2200012207031,"wiskundetoets WEL gehaald"
47,"vrouw","blank",4,"prive openbaar (geen religie)",68.9400024414062,"wiskundetoets WEL gehaald"
97,"man","zwart",4,"prive openbaar (geen religie)",67.7600021362305,"wiskundetoets WEL gehaald"
44,"vrouw","blank",4,"prive openbaar (geen religie)",67.6900024414062,"wiskundetoets WEL gehaald"
51,"vrouw","blank",4,"prive openbaar (geen religie)",44.4199981689453,"wiskundetoets niet gehaald"
87,"vrouw","blank",4,"prive openbaar (geen religie)",65.3300018310547,"wiskundetoets WEL gehaald"
0,"man","blank",4,"prive openbaar (geen religie)",61.939998626709,"wiskundetoets WEL gehaald"
28,"vrouw","blank",4,"prive openbaar (geen religie)",51.3400001525879,"wiskundetoets niet gehaald"
29,"man","blank",4,"prive openbaar (geen religie)",64.1500015258789,"wiskundetoets WEL gehaald"
31,"man","blank",4,"prive openbaar (geen religie)",66.5800018310547,"wiskundetoets WEL gehaald"
34,"vrouw","blank",4,"prive openbaar (geen religie)",69.0100021362305,"wiskundetoets WEL gehaald"
43,"man","blank",4,"prive openbaar (geen religie)",71.2200012207031,"wiskundetoets WEL gehaald"
48,"man","blank",4,"prive openbaar (geen religie)",68.870002746582,"wiskundetoets WEL gehaald"
60,"man","blank",4,"prive openbaar (geen religie)",59.5900001525879,"wiskundetoets WEL gehaald"
63,"man","blank",4,"prive openbaar (geen religie)",64.2300033569336,"wiskundetoets WEL gehaald"
70,"man","blank",4,"prive openbaar (geen religie)",64.3000030517578,"wiskundetoets WEL gehaald"
75,"man","Aziatisch",4,"prive openbaar (geen religie)",53.6199989318848,"wiskundetoets niet gehaald"
81,"man","Zuid-Amerikaans",4,"prive openbaar (geen religie)",62.7599983215332,"wiskundetoets WEL gehaald"
99,"man","blank",4,"prive openbaar (geen religie)",67.7600021362305,"wiskundetoets WEL gehaald"
48,"vrouw","blank",4,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
59,"man","blank",4,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
38,"vrouw","blank",4,"publiek",57.0800018310547,"wiskundetoets WEL gehaald"
64,"vrouw","blank",4,"publiek",62.0200004577637,"wiskundetoets WEL gehaald"
79,"man","blank",4,"publiek",52.810001373291,"wiskundetoets niet gehaald"
97,"man","blank",4,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
0,"vrouw","blank",4,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
61,"vrouw","blank",4,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
1,"vrouw","blank",4,"publiek",42.1399993896484,"wiskundetoets niet gehaald"
17,"vrouw","blank",4,"publiek",37.939998626709,"wiskundetoets niet gehaald"
89,"vrouw","blank",4,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
62,"man","blank",4,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
63,"man","blank",4,"publiek",60.9900016784668,"wiskundetoets WEL gehaald"
94,"man","blank",4,"publiek",51.4099998474121,"wiskundetoets niet gehaald"
5,"man","blank",3,"prive katholiek",53.7000007629395,"wiskundetoets niet gehaald"
54,"vrouw","blank",3,"prive katholiek",65.3300018310547,"wiskundetoets WEL gehaald"
14,"vrouw","blank",3,"prive andere religie",59.6599998474121,"wiskundetoets WEL gehaald"
17,"vrouw","blank",3,"prive andere religie",65.4800033569336,"wiskundetoets WEL gehaald"
70,"man","blank",3,"prive andere religie",48.9799995422363,"wiskundetoets niet gehaald"
11,"vrouw","blank",3,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
13,"vrouw","blank",3,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
36,"vrouw","Aziatisch",3,"publiek",43.4599990844727,"wiskundetoets niet gehaald"
39,"man","blank",3,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
5,"vrouw","Zuid-Amerikaans",3,"publiek",44.2700004577637,"wiskundetoets niet gehaald"
8,"vrouw","blank",3,"publiek",38.75,"wiskundetoets niet gehaald"
72,"man","blank",3,"publiek",37.3499984741211,"wiskundetoets niet gehaald"
74,"man","blank",3,"publiek",42.1399993896484,"wiskundetoets niet gehaald"
12,"vrouw","zwart",3,"prive andere religie",43.3899993896484,"wiskundetoets niet gehaald"
18,"vrouw","blank",3,"prive andere religie",58.3400001525879,"wiskundetoets WEL gehaald"
58,"man","blank",3,"prive andere religie",66.5100021362305,"wiskundetoets WEL gehaald"
94,"vrouw","blank",3,"prive andere religie",48.9799995422363,"wiskundetoets niet gehaald"
5,"man","blank",3,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
35,"vrouw","blank",3,"publiek",58.4099998474121,"wiskundetoets WEL gehaald"
38,"man","blank",3,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
68,"vrouw","zwart",3,"prive katholiek",39.6300010681152,"wiskundetoets niet gehaald"
8,"man","blank",3,"prive katholiek",62.1699981689453,"wiskundetoets WEL gehaald"
55,"man","blank",3,"prive katholiek",56.0499992370605,"wiskundetoets WEL gehaald"
67,"vrouw","blank",3,"prive katholiek",47,"wiskundetoets niet gehaald"
72,"vrouw","blank",3,"prive katholiek",52.5200004577637,"wiskundetoets niet gehaald"
0,"man","Zuid-Amerikaans",3,"prive katholiek",50.310001373291,"wiskundetoets niet gehaald"
35,"vrouw","blank",3,"prive katholiek",47.8800010681152,"wiskundetoets niet gehaald"
73,"man","blank",3,"prive katholiek",44.2700004577637,"wiskundetoets niet gehaald"
75,"man","Aziatisch",3,"prive katholiek",66.7300033569336,"wiskundetoets WEL gehaald"
90,"vrouw","blank",3,"prive katholiek",43.2400016784668,"wiskundetoets niet gehaald"
51,"man","blank",3,"prive katholiek",53.0400009155273,"wiskundetoets niet gehaald"
60,"vrouw","zwart",3,"prive katholiek",36.7599983215332,"wiskundetoets niet gehaald"
23,"vrouw","blank",3,"prive katholiek",52.3699989318848,"wiskundetoets niet gehaald"
48,"man","zwart",3,"prive katholiek",46.7000007629395,"wiskundetoets niet gehaald"
70,"man","blank",3,"prive katholiek",61.8699989318848,"wiskundetoets WEL gehaald"
69,"vrouw","blank",3,"prive katholiek",50.1599998474121,"wiskundetoets niet gehaald"
42,"man","blank",3,"prive katholiek",63.1199989318848,"wiskundetoets WEL gehaald"
6,"vrouw","blank",3,"prive katholiek",53.4799995422363,"wiskundetoets niet gehaald"
31,"vrouw","blank",3,"prive katholiek",58.7799987792969,"wiskundetoets WEL gehaald"
50,"vrouw","blank",3,"prive katholiek",37.2799987792969,"wiskundetoets niet gehaald"
55,"vrouw","blank",3,"prive katholiek",59.5900001525879,"wiskundetoets WEL gehaald"
89,"vrouw","blank",3,"prive katholiek",65.4100036621094,"wiskundetoets WEL gehaald"
1,"vrouw","blank",3,"prive katholiek",47.810001373291,"wiskundetoets niet gehaald"
75,"man","blank",3,"prive katholiek",63.2000007629395,"wiskundetoets WEL gehaald"
29,"vrouw","blank",3,"prive katholiek",63.0499992370605,"wiskundetoets WEL gehaald"
37,"vrouw","zwart",3,"prive katholiek",51.4099998474121,"wiskundetoets niet gehaald"
1,"vrouw","blank",3,"prive openbaar (geen religie)",66.5100021362305,"wiskundetoets WEL gehaald"
23,"man","blank",3,"prive openbaar (geen religie)",64.1500015258789,"wiskundetoets WEL gehaald"
25,"man","blank",3,"prive openbaar (geen religie)",60.689998626709,"wiskundetoets WEL gehaald"
66,"vrouw","blank",3,"prive openbaar (geen religie)",68.870002746582,"wiskundetoets WEL gehaald"
77,"vrouw","blank",3,"prive openbaar (geen religie)",63.0499992370605,"wiskundetoets WEL gehaald"
92,"vrouw","blank",3,"prive openbaar (geen religie)",66.5100021362305,"wiskundetoets WEL gehaald"
98,"man","blank",3,"prive openbaar (geen religie)",66.5100021362305,"wiskundetoets WEL gehaald"
66,"vrouw","blank",3,"prive openbaar (geen religie)",55.6100006103516,"wiskundetoets WEL gehaald"
78,"man","blank",3,"prive openbaar (geen religie)",65.4100036621094,"wiskundetoets WEL gehaald"
77,"man","blank",3,"prive openbaar (geen religie)",64.2300033569336,"wiskundetoets WEL gehaald"
23,"vrouw","blank",3,"prive katholiek",38.4599990844727,"wiskundetoets niet gehaald"
66,"man","blank",3,"prive katholiek",60.6199989318848,"wiskundetoets WEL gehaald"
78,"vrouw","blank",3,"prive katholiek",43.1699981689453,"wiskundetoets niet gehaald"
85,"man","blank",3,"prive katholiek",48.0299987792969,"wiskundetoets niet gehaald"
87,"man","blank",3,"prive katholiek",67.7600021362305,"wiskundetoets WEL gehaald"
94,"vrouw","blank",3,"prive katholiek",51.3400001525879,"wiskundetoets niet gehaald"
78,"man","blank",3,"prive katholiek",59.5099983215332,"wiskundetoets WEL gehaald"
89,"man","blank",3,"prive katholiek",67.6900024414062,"wiskundetoets WEL gehaald"
32,"vrouw","blank",3,"prive katholiek",48.9799995422363,"wiskundetoets niet gehaald"
44,"vrouw","blank",3,"prive openbaar (geen religie)",65.4100036621094,"wiskundetoets WEL gehaald"
53,"vrouw","Zuid-Amerikaans",3,"prive openbaar (geen religie)",61.8699989318848,"wiskundetoets WEL gehaald"
39,"vrouw","Zuid-Amerikaans",3,"prive katholiek",40.810001373291,"wiskundetoets niet gehaald"
56,"vrouw","Aziatisch",3,"prive katholiek",71.2200012207031,"wiskundetoets WEL gehaald"
81,"man","blank",3,"prive katholiek",40.7400016784668,"wiskundetoets niet gehaald"
98,"man","blank",3,"prive katholiek",51.2700004577637,"wiskundetoets niet gehaald"
66,"vrouw","blank",3,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
79,"man","zwart",3,"publiek",38.9700012207031,"wiskundetoets niet gehaald"
64,"vrouw","blank",3,"publiek",58.4099998474121,"wiskundetoets WEL gehaald"
16,"vrouw","blank",3,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
41,"man","blank",3,"publiek",43.3899993896484,"wiskundetoets niet gehaald"
44,"man","blank",3,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
6,"man","blank",3,"publiek",60.8400001525879,"wiskundetoets WEL gehaald"
24,"man","blank",3,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
26,"man","blank",3,"publiek",55.9799995422363,"wiskundetoets WEL gehaald"
56,"vrouw","blank",3,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
93,"man","blank",3,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
41,"man","Zuid-Amerikaans",3,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
52,"vrouw","blank",3,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
30,"vrouw","blank",3,"publiek",59.8800010681152,"wiskundetoets WEL gehaald"
41,"vrouw","Aziatisch",3,"publiek",71.2200012207031,"wiskundetoets WEL gehaald"
50,"vrouw","blank",3,"publiek",52.5900001525879,"wiskundetoets niet gehaald"
73,"man","blank",3,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
74,"vrouw","blank",3,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
82,"man","blank",3,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
46,"vrouw","blank",3,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
74,"vrouw","blank",3,"publiek",51.4900016784668,"wiskundetoets niet gehaald"
89,"man","blank",3,"publiek",56.3499984741211,"wiskundetoets WEL gehaald"
0,"man","blank",3,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
20,"vrouw","blank",3,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
39,"vrouw","blank",3,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
64,"vrouw","blank",3,"publiek",53.7700004577637,"wiskundetoets niet gehaald"
49,"man","blank",3,"publiek",49.060001373291,"wiskundetoets niet gehaald"
26,"vrouw","blank",3,"publiek",70.3399963378906,"wiskundetoets WEL gehaald"
42,"vrouw","Aziatisch",3,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
68,"vrouw","blank",3,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
87,"vrouw","blank",3,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
94,"man","blank",3,"publiek",64.370002746582,"wiskundetoets WEL gehaald"
17,"man","blank",3,"publiek",50.310001373291,"wiskundetoets niet gehaald"
76,"vrouw","blank",3,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
77,"man","blank",3,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
9,"man","blank",3,"publiek",41.1800003051758,"wiskundetoets niet gehaald"
43,"man","blank",3,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
56,"man","blank",3,"publiek",65.7699966430664,"wiskundetoets WEL gehaald"
78,"vrouw","blank",3,"publiek",42.4300003051758,"wiskundetoets niet gehaald"
84,"vrouw","blank",3,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
85,"vrouw","blank",3,"publiek",59.6599998474121,"wiskundetoets WEL gehaald"
87,"vrouw","blank",3,"publiek",51.2700004577637,"wiskundetoets niet gehaald"
89,"vrouw","blank",3,"publiek",53.7000007629395,"wiskundetoets niet gehaald"
55,"vrouw","blank",3,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
87,"vrouw","blank",3,"publiek",62.9799995422363,"wiskundetoets WEL gehaald"
35,"vrouw","blank",3,"publiek",59.439998626709,"wiskundetoets WEL gehaald"
62,"vrouw","blank",3,"publiek",50.2400016784668,"wiskundetoets niet gehaald"
79,"vrouw","blank",3,"publiek",62.9799995422363,"wiskundetoets WEL gehaald"
99,"vrouw","blank",3,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
68,"vrouw","Zuid-Amerikaans",3,"publiek",43.3899993896484,"wiskundetoets niet gehaald"
14,"man","blank",3,"publiek",38.3800010681152,"wiskundetoets niet gehaald"
35,"vrouw","blank",3,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
45,"man","blank",3,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
75,"vrouw","blank",3,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
74,"man","blank",3,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
58,"vrouw","blank",3,"publiek",45.5999984741211,"wiskundetoets niet gehaald"
37,"man","blank",3,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
67,"man","blank",3,"publiek",58.4099998474121,"wiskundetoets WEL gehaald"
26,"vrouw","blank",3,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
71,"vrouw","blank",3,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
43,"man","blank",3,"publiek",53.1100006103516,"wiskundetoets niet gehaald"
91,"man","blank",3,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
35,"man","blank",3,"publiek",56.2000007629395,"wiskundetoets WEL gehaald"
61,"man","blank",3,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
96,"man","blank",3,"publiek",44.8600006103516,"wiskundetoets niet gehaald"
13,"man","Aziatisch",3,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
21,"man","Zuid-Amerikaans",3,"publiek",40.9599990844727,"wiskundetoets niet gehaald"
62,"man","blank",3,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
36,"man","blank",3,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
53,"man","blank",3,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
55,"vrouw","blank",3,"publiek",60.6199989318848,"wiskundetoets WEL gehaald"
58,"man","blank",3,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
75,"vrouw","blank",3,"publiek",51.560001373291,"wiskundetoets niet gehaald"
51,"vrouw","blank",3,"publiek",49.1300010681152,"wiskundetoets niet gehaald"
68,"man","blank",3,"publiek",51.0499992370605,"wiskundetoets niet gehaald"
85,"man","blank",3,"publiek",53.7700004577637,"wiskundetoets niet gehaald"
89,"man","blank",3,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
90,"vrouw","blank",3,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
94,"vrouw","blank",3,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
35,"man","zwart",3,"publiek",40.2999992370605,"wiskundetoets niet gehaald"
58,"man","Aziatisch",3,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
74,"vrouw","blank",3,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
80,"vrouw","blank",3,"publiek",55.0200004577637,"wiskundetoets WEL gehaald"
82,"man","blank",3,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
97,"man","blank",3,"publiek",50.4599990844727,"wiskundetoets niet gehaald"
68,"man","blank",3,"publiek",65.5500030517578,"wiskundetoets WEL gehaald"
29,"vrouw","blank",3,"publiek",60.0999984741211,"wiskundetoets WEL gehaald"
46,"vrouw","blank",3,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
42,"vrouw","blank",3,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
90,"vrouw","blank",3,"publiek",38.0099983215332,"wiskundetoets niet gehaald"
21,"vrouw","Zuid-Amerikaans",3,"publiek",58.6300010681152,"wiskundetoets WEL gehaald"
61,"man","blank",3,"publiek",64.5199966430664,"wiskundetoets WEL gehaald"
66,"vrouw","blank",3,"publiek",62.1699981689453,"wiskundetoets WEL gehaald"
77,"vrouw","blank",3,"publiek",51.4900016784668,"wiskundetoets niet gehaald"
57,"vrouw","blank",3,"publiek",54.0699996948242,"wiskundetoets niet gehaald"
72,"man","blank",3,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
74,"man","blank",3,"publiek",41.9199981689453,"wiskundetoets niet gehaald"
88,"man","blank",3,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
23,"vrouw","blank",3,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
36,"man","blank",3,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
38,"vrouw","blank",3,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
